City,State,lat_city,lon_city
Watertown,NY,43.9747838,-75.91075649999999
Albany,KY,36.6908991,-85.13467759999999
Moncton,NB,46.0878165,-64.7782313
Louisville,MS,33.1237377,-89.0550624
Kamloops,BC,50.674522,-120.3272674
Dade City,FL,28.3647248,-82.1959178
Bunkie,LA,30.9532472,-92.1826258
Ithaca,MI,43.2916975,-84.60750039999999
Minnesota City,MN,44.0938521,-91.7495959
Edenton,NC,36.057938,-76.6077213
Casa Blanca,NM,35.0313987,-107.47582
Irving,TX,32.8140177,-96.9488945
Encinal,TX,28.041117,-99.3544787
Catlettsburg,KY,38.4048042,-82.60043689999999
Saint Augustine,FL,29.8921835,-81.3139313
Zanesville,OH,39.9403453,-82.0131924
Avondale,AZ,33.4355977,-112.3496021
Hermiston,OR,45.8404101,-119.2894605
Decatur,IL,39.8403147,-88.9548001
Cottage Grove,WI,43.0761082,-89.19955929999999
Wasco,OR,45.5917918,-120.698113
Midlothian,TX,32.475335,-97.0103181
Richfield,OH,41.2397772,-81.6381785
Holland,IA,42.3988715,-92.8004769
Newport,TN,35.9677665,-83.1873541
Sault Sainte Marie,MI,46.49771150000001,-84.3475876
Newton Lower Falls,MA,42.3306044,-71.25923399999999
Poplar Bluff,MO,36.7569994,-90.392888
Hartford,TN,35.8164298,-83.14475089999999
Kosciusko,MS,33.0576295,-89.58757639999999
Keysville,VA,37.0404287,-78.48332769999999
Stewartville,MN,43.8555186,-92.4885079
Searchlight,NV,35.4652685,-114.9197005
Pine Grove,PA,40.5484233,-76.3846781
Granite City,IL,38.7014389,-90.1487199
Greenwood,IN,39.6136578,-86.10665259999999
Princeton,IL,41.3680919,-89.4648145
Williamsville,IL,39.954216,-89.5487126
Pensacola,FL,30.42130899999999,-87.2169149
Poteau,OK,35.0537094,-94.6235579
Pflugerville,TX,30.4548451,-97.6222665
Nisku,AB,53.33735679999999,-113.5240025
Flatonia,TX,29.6877325,-97.1085972
Candor,NC,35.2951421,-79.7453163
Forest,MS,32.3645888,-89.47423479999999
Henrietta,NY,43.0592452,-77.6128039
Coquitlam,BC,49.2837626,-122.7932065
Fort Nelson,BC,58.8050174,-122.697236
Berlin,MA,42.3812039,-71.63701209999999
Italy,TX,32.1840381,-96.8847194
Graniteville,SC,33.5633311,-81.80816220000001
Prince George,BC,53.9170641,-122.7496693
Hinton,AB,53.399067,-117.5794057
Lethbridge,AB,49.6956181,-112.8451067
East Troy,WI,42.7852922,-88.40509600000001
Richmond,KY,37.7478572,-84.2946539
Aurora,NE,40.8672415,-98.0030033
Canajoharie,NY,42.9056288,-74.5718073
South Bay,FL,26.6639559,-80.7161701
Central City,NE,41.1158476,-98.0017248
Holdrege,NE,40.4402885,-99.3698217
Baileyville,ME,45.1815281,-67.441251
Charlton,MA,42.13565,-71.970074
Scarborough,ME,43.5901974,-70.33449209999999
Wake Forest,NC,35.9798734,-78.50972279999999
Holden,ME,44.7528499,-68.6789218
Gorham,NH,44.3879504,-71.17278809999999
New Hampton,NH,43.6236211,-71.6304407
Temple,TX,31.0982344,-97.342782
Fleetwood,PA,40.4539828,-75.81797639999999
Demotte,IN,41.1937181,-87.1986416
High Point,NC,35.9556923,-80.0053176
Gadsden,AL,34.014264,-86.0066386
Newburgh,NY,41.5034271,-74.0104178
Red Deer,AB,52.2690328,-113.8114955
Saint Albans,VT,44.8107132,-73.0835582
Ellenwood,GA,33.609725,-84.2873662
Curtiss,WI,44.9552462,-90.4345795
Waco,GA,33.7028848,-85.1832821
Wildwood,GA,34.9634096,-85.4110711
Millbury,MA,42.19207189999999,-71.761522
Stanton,TN,35.4623038,-89.40201669999999
Menasha,WI,44.2022084,-88.44649729999999
Schofield,WI,44.9096907,-89.6045659
Dundee,MI,41.9572676,-83.6596596
Michigan City,IN,41.70753939999999,-86.8950297
Saint Robert,MO,37.8280961,-92.1776664
Loves Park,IL,42.3200189,-89.05816209999999
Imlay City,MI,43.0247496,-83.07771530000001
Milltown,MT,46.87110140000001,-113.8832303
Palmer,TX,32.431252,-96.66777
Kuttawa,KY,37.0589425,-88.1325257
Buffalo,WY,44.3481879,-106.6991232
Mount Pleasant,TX,33.1567863,-94.968269
Harrold,TX,34.0815375,-99.0315726
Vienna,GA,32.0915577,-83.7954518
Crawfordsville,IN,40.0411536,-86.87445160000001
Wheatley,AR,34.9122209,-91.1072675
Little Rock,AR,34.7444618,-92.2880157
Campobello,SC,35.1152092,-82.15043759999999
Utica,IL,41.341412,-89.009716
Lyon,MS,34.2178865,-90.5420429
Belle Plaine,KS,37.3939098,-97.281155
Plant City,FL,28.0186323,-82.1128641
Ringoes,NJ,40.4289892,-74.86750669999999
Waterloo,NY,42.9047884,-76.8627367
Pittsboro,IN,39.8638493,-86.4670776
Boyce,LA,31.3904558,-92.6693132
Belton,TX,31.0560132,-97.464453
Jonesboro,AR,35.835696,-90.7051346
Tenaha,TX,31.9439978,-94.2441013
Minden,LA,32.6154278,-93.2868354
Bassett,VA,36.7593036,-79.9903195
Pinehurst,GA,32.1959971,-83.76295329999999
Whitecourt,AB,54.1425199,-115.6766396
Kentwood,LA,30.9382358,-90.5089843
Skippers,VA,36.6118169,-77.5466463
Fort Payne,AL,34.4442547,-85.7196893
Courtland,AL,34.6689794,-87.3094649
Winton,NC,36.3957098,-76.93190349999999
Edson,AB,53.58542199999999,-116.4337219
Superior,MT,47.19159370000001,-114.8917978
Plaquemine,LA,30.2890833,-91.2342744
Hensley,AR,34.5053723,-92.2057037
Farmersville,IL,39.4433853,-89.6517619
Dwight,IL,41.0944767,-88.42505969999999
Blytheville,AR,35.9284963,-89.9080319
Middleton,MI,43.1834886,-84.708793
Reserve,LA,30.0538131,-90.5517534
Saint James,LA,29.9828316,-90.8308712
Ropesville,TX,33.4134229,-102.1543406
Millbrook,AL,32.4798575,-86.36191629999999
Atmore,AL,31.0237921,-87.4938708
Syracuse,NY,43.0481221,-76.14742439999999
Calexico,CA,32.6789476,-115.4988834
Tecumseh,KS,39.0442603,-95.5821726
Horse Cave,KY,37.179496,-85.9069175
La Grange,IL,41.8050314,-87.8692254
Farmer City,IL,40.2433676,-88.6425668
Milton,FL,30.6324149,-87.03968809999999
Jennings,LA,30.22242839999999,-92.657085
Hankamer,TX,29.8582755,-94.6268618
Saint Ignace,MI,45.8755685,-84.7322959
Newport,MI,42.0023594,-83.3088167
West Branch,MI,44.2764083,-84.2386132
Hahira,GA,30.9913064,-83.3726575
Adel,GA,31.1371358,-83.4234936
Luna Pier,MI,41.8069907,-83.442433
Parkersburg,WV,39.2667418,-81.56151349999999
Hamptonville,NC,36.1175481,-80.7943435
Geneseo,IL,41.4480902,-90.1542848
Neola,IA,41.4488816,-95.6155615
Marsing,ID,43.5454359,-116.8131958
South Hill,VA,36.726532,-78.1288857
Townville,SC,34.5637137,-82.8984775
Fair Play,SC,34.5113246,-82.9855583
Jamestown,NY,42.0970023,-79.23532589999999
Lexington,MA,42.4473497,-71.2271531
Lee,MA,42.3042151,-73.2481951
Fillmore,UT,38.9638553,-112.3397377
Moapa,NV,36.682194,-114.594155
Sangerfield,NY,42.9139589,-75.37905909999999
Twin City,GA,32.5829413,-82.15512190000001
S Coffeyville,OK,36.99452480000001,-95.6202552
Marion,IN,40.5583739,-85.6591442
Brandon,SD,43.5946963,-96.5719896
Bellows Falls,VT,43.133411,-72.44397719999999
Melrose,MN,45.6746873,-94.8075152
Hixton,WI,44.38579439999999,-91.0143157
Sumter,SC,33.9204354,-80.3414693
Croydon,PA,40.08733290000001,-74.9034996
Richmond,ME,44.0880682,-69.80257879999999
Lake Odessa,MI,42.7847564,-85.1383367
Park Hills,MO,37.854218,-90.5181804
Round Mountain,TX,30.4315837,-98.3447448
Brent,AL,32.9373463,-87.1647184
Steele,MO,36.0839594,-89.8292512
Merkel,TX,32.4706777,-100.0128739
Bessemer,AL,33.4017766,-86.954437
Heavener,OK,34.8955218,-94.6030084
Mitchell,IN,38.7328304,-86.4736019
Urbana,IA,42.2241596,-91.8743444
Lillington,NC,35.39932700000001,-78.8158528
Scottsboro,AL,34.6723069,-86.03414629999999
Huntsville,AL,34.7303688,-86.5861037
Watonga,OK,35.8447654,-98.413128
Stuttgart,AR,34.4940567,-91.5580953
San Jon,NM,35.1075585,-103.328565
Wheatland,WY,42.0544141,-104.9527501
Peoria,IL,40.6936488,-89.5889864
Hendersonville,NC,35.3187279,-82.4609528
Atchison,KS,39.5630521,-95.1216356
Dearborn,MO,39.5219411,-94.7699608
Brookings,SD,44.3113573,-96.7983877
Monmouth Junction,NJ,40.3789957,-74.54654359999999
Bryant,AR,34.624568,-92.4995407
Roscoe,IL,42.4133505,-89.0092741
El Dorado,KS,37.81724,-96.8622524
Conway,SC,33.8360034,-79.0478143
Wadesboro,NC,34.9682097,-80.0767266
Olmito,TX,26.0217447,-97.5341533
Tupelo,MS,34.2576066,-88.7033859
Hobbs,NM,32.7026116,-103.1360403
Delta,OH,41.573663,-84.0052235
Rockbridge,OH,39.5798084,-82.5222594
Alvada,OH,41.0501939,-83.4015629
Stroud,OK,35.7486798,-96.6580726
Evergreen,AL,31.4341907,-86.9545924
Selma,AL,32.4073589,-87.02110069999999
Winfield,AL,33.928993,-87.8172457
Lonoke,AR,34.7843212,-91.9000647
Sweetwater,TN,35.6014636,-84.46103939999999
Spencer,SD,43.7274793,-97.5931238
Bridgeville,DE,38.7426137,-75.60437139999999
Jasper,FL,30.5182727,-82.94819
Jennings,FL,30.6039535,-83.0981618
Wapello,IA,41.18141929999999,-91.1854273
Bensenville,IL,41.9550296,-87.94006569999999
Gas City,IN,40.4872625,-85.6130311
Murray,KY,36.6103334,-88.31476099999999
Fairfield,ME,44.5884052,-69.59864689999999
Dixon,IL,41.8389213,-89.47954779999999
Denton,MD,38.8845582,-75.8271563
Sherman,MS,34.3592707,-88.84116879999999
Fort Erie,ON,42.9017764,-78.9721745
Kingston,ON,44.2334401,-76.49302949999999
Sudbury,ON,46.4917317,-80.99302899999999
Minonk,IL,40.9044778,-89.0345224
Sherwood Park,AB,53.5412755,-113.2957634
Milroy,PA,40.7139566,-77.5905511
Kingsville,TX,27.5158689,-97.856109
Childersburg,AL,33.2781686,-86.3549774
Oxford,AL,33.6142714,-85.8349648
Riviera,TX,27.2986493,-97.8148885
Wapakoneta,OH,40.5678265,-84.1935594
Chandler,AZ,33.3061605,-111.8412502
Saskatoon,SK,52.157902,-106.6701577
Baxter,TN,36.1536718,-85.64359089999999
Cedar Grove,TN,35.8170107,-88.5956099
Maquoketa,IA,42.0689088,-90.6656914
Mission,TX,26.2159066,-98.3252932
Mortons Gap,KY,37.2367115,-87.4752761
Lolo,MT,46.7573817,-114.0813175
Atkins,AR,35.2420396,-92.9374471
Mifflinville,PA,41.0323078,-76.3079936
South Hutchinson,KS,38.0280671,-97.9403303
Middlesboro,KY,36.6072567,-83.7142848
Bowie,TX,33.5589953,-97.8486457
Colonial Heights,VA,37.244039,-77.4102607
Fort Mill,SC,35.0073697,-80.94507589999999
Hanceville,AL,34.0606545,-86.76749799999999
Warner,NH,43.2556568,-71.8334145
Raymond,NH,43.0362094,-71.1833857
Hutchins,TX,32.6492999,-96.7130521
Center Point,IA,42.1908265,-91.7851772
Monmouth,IL,40.9114271,-90.6473576
Francis Creek,WI,44.199439,-87.7214755
Rolla,MO,37.948544,-91.7715303
De Pere,WI,44.4488805,-88.0603806
Caddo Mills,TX,33.064166,-96.2284132
Brigham City,UT,41.5102129,-112.0155015
Ormond Beach,FL,29.2858129,-81.0558894
Providence Forge,VA,37.4418131,-77.0435799
Headingley,MB,49.87549449999999,-97.4087013
Winnipeg,MB,49.8954221,-97.1385145
East Syracuse,NY,43.0653446,-76.0785332
Brady,TX,31.1351682,-99.3350552
Calvert City,KY,37.0333896,-88.3500362
Columbia,TN,35.6150716,-87.0352831
Airdrie,AB,51.29269679999999,-114.0134113
Lakeland,FL,28.0394654,-81.9498042
Tilbury,ON,42.2643968,-82.42923119999999
Wayland,MO,40.3944871,-91.5832149
Chilliwack,BC,49.1579401,-121.9514666
Abbotsford,BC,49.0504377,-122.3044697
Grande Prairie,AB,55.170691,-118.7884808
Dawson Creek,BC,55.75962740000001,-120.2376623
Mississauga,ON,43.5852972,-79.64498379999999
New Westminster,BC,49.2057179,-122.910956
Yorkton,SK,51.2174482,-102.4739331
Portage La Prairie,MB,49.97311269999999,-98.2924804
Regina,SK,50.4452112,-104.6188944
Lloydminster,AB,53.2779625,-110.0061451
Creston,BC,49.0955401,-116.5135079
Moose Jaw,SK,50.3915811,-105.5348562
Kapuskasing,ON,49.4181132,-82.4299927
Delta,BC,49.09521549999999,-123.0264759
Albany,GA,31.5785074,-84.15574099999999
Fenton,MO,38.5126456,-90.4429881
Skowhegan,ME,44.76503659999999,-69.7193803
Pacific,MO,38.4819976,-90.7415194
Mccammon,ID,42.6504719,-112.1930226
Erskine,MN,47.6687457,-96.0092234
Castleton On Hudson,NY,42.5331974,-73.7462997
Olympia,WA,47.0378741,-122.9006951
Hinton,OK,35.4714415,-98.3556162
Newton,IA,41.7033177,-93.05735330000002
Hudson,CO,40.0735941,-104.6430199
Hartford,IL,38.8333815,-90.09594
Portersville,PA,40.9228411,-80.1422821
Hogansville,GA,33.1730399,-84.91478359999999
Swansboro,NC,34.6876621,-77.1191166
Rocky Point,NC,34.4350957,-77.8877304
Raeford,NC,34.9809995,-79.2241997
Plymouth,NC,35.8668281,-76.7485555
Asheboro,NC,35.7079146,-79.8136446
Chocowinity,NC,35.5126631,-77.1005091
Fayetteville,NC,35.0523673,-78.87837739999999
Midland,NC,35.2273656,-80.5006219
Williamston,NC,35.8546039,-77.0555114
Longs,SC,33.9385051,-78.73307369999999
Columbus,WI,43.3380464,-89.0153875
Kankakee,IL,41.1200325,-87.8611531
Jasper,TN,35.0742448,-85.6260789
Cicero,IN,40.1239257,-86.01331809999999
Somerset,KY,37.0920222,-84.6041084
Channahon,IL,41.4294753,-88.2286735
Sparta,KY,38.677009,-84.9068929
Ellsworth,IA,42.3124934,-93.5787757
Grinnell,IA,41.74340919999999,-92.7232456
Coloma,WI,44.0354817,-89.5224004
Ames,IA,42.0307812,-93.6319131
Monroe,IA,41.5208256,-93.1038129
Vandalia,IL,38.9606009,-89.0936778
Hamburg,PA,40.5556484,-75.98187720000001
Scipio,UT,39.24496,-112.1041015
Carroll,OH,39.7989528,-82.7010016
Ellis,KS,38.9380662,-99.56066690000002
Madison,FL,30.4693772,-83.41292539999999
Charles City,IA,43.0663612,-92.6724112
Cresco,IA,43.3813568,-92.1140547
Denver,IA,42.6713718,-92.3374045
Calmar,IA,43.1835847,-91.8640482
Rochester,MN,44.0121221,-92.4801989
Rushford,MN,43.8109804,-91.7490143
Blue Earth,MN,43.6375818,-94.1023906
Eyota,MN,43.9902778,-92.2305556
Spencer,WI,44.7577418,-90.2968012
Blair,WI,44.2944029,-91.2351602
New Richmond,WI,45.1230213,-92.5365865
Chippewa Falls,WI,44.9369054,-91.3929348
Watertown,WI,43.1947211,-88.7289918
Richland Center,WI,43.3347053,-90.3867928
Ripon,WI,43.8422049,-88.8359447
Ladysmith,WI,45.4630231,-91.1040358
Verona,WI,42.990831,-89.53317729999999
Rice Lake,WI,45.5060682,-91.738225
Onalaska,WI,43.8844092,-91.2351393
Hortonville,WI,44.334705,-88.63816150000001
La Crosse,WI,43.8137751,-91.2519017
Brillion,WI,44.1772137,-88.0642658
Wonewoc,WI,43.6527525,-90.2234611
Frierson,LA,32.2518252,-93.6899007
Elkin,NC,36.2443012,-80.8484043
Jacksonville,NC,34.7540524,-77.4302414
Methuen,MA,42.7262016,-71.1908924
Mccomb,MS,31.2437872,-90.4531535
Princeton,ME,45.2234034,-67.5721648
Lincoln,ME,45.3622301,-68.5050006
Gouldsboro,PA,41.2445293,-75.4560183
Belle Plaine,MN,44.6230409,-93.7684042
Columbia Falls,MT,48.3799643,-114.1804038
Manchester,IA,42.4857853,-91.4579698
Red Wing,MN,44.5660691,-92.5369563
Saint Paul,IN,39.4281048,-85.6283088
Surrency,GA,31.7238139,-82.19790119999999
Chambersburg,PA,39.9375911,-77.6611022
Gordonsville,TN,36.1726305,-85.9296488
Dows,IA,42.656564,-93.5010558
Steele,AL,33.9398201,-86.2016435
Fox Lake,WI,43.565543,-88.90649839999999
Gordon,TX,32.5484637,-98.3692161
Sherburn,MN,43.6546148,-94.7268677
Elk Point,SD,42.6833303,-96.6836475
Sibley,IA,43.3999861,-95.7516395
Bethany,LA,32.3732122,-94.0426863
Bardstown,KY,37.8104984,-85.466402
Lapeer,MI,43.0514161,-83.31883409999999
Scott City,MO,37.2167175,-89.5245336
Diboll,TX,31.1922292,-94.7807858
Boise City,OK,36.7294675,-102.5132419
Saint Paul,NE,41.2147347,-98.4581247
Brooks,AB,50.56570929999999,-111.8977868
Anamosa,IA,42.1083371,-91.2851594
Elliston,VA,37.2161784,-80.2294648
Peshtigo,WI,45.05443,-87.7492721
Conneaut,OH,41.9475551,-80.5542409
River Falls,WI,44.8596311,-92.6254966
Darien,GA,31.3702255,-81.43399029999999
Sumner,WA,47.2031566,-122.2403966
Manitowoc,WI,44.0886059,-87.657584
Viroqua,WI,43.5569174,-90.8887413
Kenosha,WI,42.5847425,-87.82118539999999
Rabun Gap,GA,34.9464937,-83.42995619999999
Branchville,SC,33.251271,-80.8156518
Hermosa,SD,43.8397124,-103.1910204
Saint-Liboire,QC,45.6510794,-72.7590317
Buckeye,AZ,33.3703197,-112.5837766
Waycross,GA,31.2135511,-82.3540178
Tipton,IA,41.7697434,-91.1279349
Welton,IA,41.9080812,-90.5954147
Ottawa,IL,41.3455892,-88.8425769
Lowry City,MO,38.1400275,-93.7268774
Hot Springs,SD,43.431646,-103.4743625
Tama,IA,41.9627392,-92.576753
Burns,WY,41.1927591,-104.3591244
East Freedom,PA,40.3567027,-78.43020179999999
Stockton,IL,42.3497355,-90.00679160000001
Sutton,MA,42.1500353,-71.7632878
Carrizo Springs,TX,28.5219292,-99.8606107
Hearne,TX,30.8785238,-96.5930258
Tiffin,IA,41.7072653,-91.6666711
Shawnee,OK,35.3272928,-96.9253004
Spearville,KS,37.8500191,-99.7567932
Carteret,NJ,40.5773266,-74.2282005
Monroe Township,NJ,40.336419,-74.43304739999999
Carroll,IA,42.0655986,-94.8672793
Haines City,FL,28.1141841,-81.61785359999999
Newark,DE,39.6837226,-75.74965720000002
Shippensburg,PA,40.0506453,-77.5202647
Candia,NH,43.0612461,-71.2888619
Rhome,TX,33.0534563,-97.4719662
Morgantown,WV,39.629526,-79.95589679999999
Niota,TN,35.5134072,-84.5452097
Monteagle,TN,35.2400807,-85.83969789999999
Fort Mcmurray,AB,56.7266231,-111.3790095
Valleyview,AB,55.0686345,-117.2808963
Brandon,MB,49.8437486,-99.9514807
Kitchener,ON,43.4516395,-80.4925337
Brampton,ON,43.7315479,-79.7624177
Dryden,ON,49.7800938,-92.8369592
Dugald,MB,49.8859335,-96.8428369
Fort Saskatchewan,AB,53.6962239,-113.2163654
Quesnel,BC,52.9817372,-122.4949058
Fort St John,BC,56.252423,-120.846409
Milton,ON,43.5182991,-79.8774042
Burlington,ON,43.3255196,-79.7990319
Hornby,ON,43.566556,-79.84356799999999
Windsor,ON,42.3149367,-83.03636329999999
Ayr,ON,43.2854723,-80.4507835
Cedar Falls,IA,42.5348993,-92.4453161
Byron,MN,44.0327417,-92.6454624
Lake City,MN,44.4492982,-92.2666914
Joelton,TN,36.3134525,-86.8651442
West Unity,OH,41.586162,-84.4349491
Bennett,CO,39.7588736,-104.4274609
Cottondale,FL,30.7971363,-85.37659649999999
Hutchinson,MN,44.89254830000001,-94.3692926
Chilton,WI,44.0288803,-88.16287849999999
Mullinville,KS,37.5861307,-99.475674
Ottawa,KS,38.615768,-95.2686366
Duffield,VA,36.7189846,-82.79599499999999
Ellenboro,WV,39.2645232,-81.0562217
Jonesville,NC,36.2393013,-80.84451519999999
Ellabell,GA,32.1235367,-81.4856673
Gainesville,FL,29.6519563,-82.324998
Virginia,IL,39.9511595,-90.2123426
Ellsinore,MO,36.9342189,-90.7467876
Waupaca,WI,44.3580348,-89.0859464
Zumbrota,MN,44.294132,-92.6690806
Godley,TX,32.449029,-97.5266886
Sabetha,KS,39.9022223,-95.8008225
Thermal,CA,33.6402638,-116.1422353
White Hall,AR,34.2715181,-92.0894498
Beloit,KS,39.45611780000001,-98.1061595
Cozad,NE,40.8563961,-99.9856776
Story City,IA,42.1871601,-93.5955532
Cedar Rapids,IA,41.9778795,-91.6656232
Hesston,KS,38.1383437,-97.4314267
Mexia,TX,31.6798895,-96.482203
Morehead,KY,38.1839705,-83.4326841
Timmonsville,SC,34.1348782,-79.93978849999999
Bowman,ND,46.1830618,-103.3949061
Arcadia,LA,32.5490406,-92.920158
Casselton,ND,46.9005292,-97.2111999
Land O Lakes,FL,28.2188992,-82.45759380000001
Clearwater,FL,27.9655722,-82.7958948
Volga,SD,44.32358,-96.9264476
Gaylord,MN,44.5544276,-94.2208132
Hartford,AL,31.1023998,-85.6968778
Poplar Grove,IL,42.3683521,-88.822047
Greenville,NC,35.612661,-77.3663538
Vanceboro,NC,35.3084953,-77.1541194
Rocky Mount,NC,35.9382103,-77.7905339
West Point,NE,41.8416659,-96.7086432
Ord,NE,41.6053522,-98.9280583
Kingfisher,OK,35.861432,-97.9317203
Fabens,TX,31.50234,-106.1585867
Brookhaven,MS,31.5790588,-90.4406506
Orange Grove,TX,27.9566843,-97.9369447
Haskell,TX,33.1576031,-99.7337014
La Villa,TX,26.2986827,-97.9286117
Brownsville,TX,25.9017472,-97.4974838
Hebbronville,TX,27.3067057,-98.6783516
Stokesdale,NC,36.2370802,-79.979483
Vanceburg,KY,38.599243,-83.3187952
Childress,TX,34.4264529,-100.2040019
Mount Pleasant,MS,34.95592610000001,-89.5159118
Ninnekah,OK,34.9478454,-97.9239307
Montvale,VA,37.3845773,-79.7314786
Lewisport,KY,37.9369974,-86.9022145
Whitehorse,YT,60.7197137,-135.0522761
Lewiston Woodville,NC,36.1229347,-77.1766291
Fort Morgan,CO,40.2502582,-103.7999509
Wrightsville,PA,40.0256531,-76.5299655
Havana,IL,40.3000428,-90.0609506
Corinne,UT,41.5510441,-112.1102262
Kingsport,TN,36.548434,-82.5618186
Oneill,NE,42.4576723,-98.6478882
Coushatta,LA,32.0148834,-93.3421165
Ozark,AL,31.459017,-85.640289
Mooresville,IN,39.6128243,-86.37415999999999
Spencer,IA,43.1456986,-95.1450794
Supply,NC,34.0177378,-78.2670722
Tollesboro,KY,38.5595201,-83.5760258
Travelers Rest,SC,34.9676167,-82.4434548
Trumann,AR,35.6785986,-90.5241357
Troy,AL,31.8087678,-85.969951
Richland,GA,32.0879342,-84.66742029999999
Marshall,WI,43.1683286,-89.0667775
Parsons,KS,37.34033840000001,-95.2610838
Buda,TX,30.0817231,-97.8428927
Hidalgo,TX,26.1003547,-98.2630684
Felton,DE,39.0084463,-75.5779807
Stephenson,MI,45.4152511,-87.6076164
Jemison,AL,32.9598451,-86.7466522
Black Rock,AR,36.1082803,-91.0983903
Oakland,MS,34.0556679,-89.91647809999999
Opa Locka,FL,25.9023168,-80.25032709999999
Huntsville,TX,30.7235263,-95.5507771
Vernal,UT,40.4555157,-109.5287479
Okolona,MS,34.001778,-88.7553293
New Cumberland,PA,40.2323122,-76.8846956
Beebe,AR,35.0703929,-91.879841
Stillwater,OK,36.1156071,-97.0583681
Berwick,LA,29.69465259999999,-91.2189925
Aztec,NM,36.8222261,-107.9928455
De Beque,CO,39.3344233,-108.2150816
Kenner,LA,29.9940924,-90.2417434
Turrell,AR,35.3741817,-90.2612292
Leesburg,FL,28.810823,-81.87785819999999
Kermit,TX,31.8576265,-103.0926652
Prescott,KS,38.0636439,-94.6955145
Colorado City,CO,37.9452861,-104.8352628
Delaware,NJ,40.4307258,-74.9442585
Monroe Center,IL,42.0983583,-89.000655
Adrian,MN,43.63496629999999,-95.9327969
Baton Rouge,LA,30.4514677,-91.1871466
Panama City,FL,30.1588129,-85.6602058
Alma,GA,31.5393701,-82.4623557
Columbus,MS,33.4956744,-88.4272627
Webster,FL,28.6099949,-82.0550827
Greensburg,LA,30.8307379,-90.6717642
Ebensburg,PA,40.4850717,-78.7247426
Warner,OK,35.4942644,-95.3055239
Pelzer,SC,34.6462737,-82.45914429999999
Whitesburg,GA,33.4940017,-84.91382829999999
Lena,WI,44.9511001,-88.0467692
Sloan,IA,42.2337584,-96.2244905
Willacoochee,GA,31.3407551,-83.0459826
Yuma,CO,40.1222084,-102.7252096
Waterbury,CT,41.5581525,-73.0514965
Hardy,AR,36.3156298,-91.4827573
Mc Crory,AR,35.2574195,-91.1998767
Hot Springs National Park,AR,34.5269095,-93.0690934
Prescott,AZ,34.5400242,-112.4685025
Montgomery,IL,41.730585,-88.3459048
Salisbury,MA,42.84172299999999,-70.8605982
Middle River,MD,39.3342744,-76.4394056
Marcus,IA,42.8272084,-95.8077912
Odebolt,IA,42.31109259999999,-95.2526878
Wilton,ND,47.1586039,-100.7834663
Ulysses,KS,37.5814095,-101.3551696
Elgin,NE,41.9833412,-98.0836773
Leesville,LA,31.1435194,-93.260998
Chadron,NE,42.8293845,-103.000642
White Pigeon,MI,41.7981056,-85.6433229
Mathews,LA,29.6863233,-90.5467525
Auburn,NH,43.0045288,-71.348398
Adrian,MI,41.8975471,-84.03716589999999
Holly,MI,42.7919727,-83.6277255
Grand Rapids,MI,42.9633599,-85.6680863
Pine City,MN,45.8229105,-92.9703435
Grafton,OH,41.2725522,-82.0545892
Holland,OH,41.621718,-83.711604
Minneapolis,MN,44.977753,-93.2650108
Roseau,MN,48.8460926,-95.762766
Rittman,OH,40.9781103,-81.7820775
Raton,NM,36.9033581,-104.4391532
Rogersville,MO,37.116995,-93.0557343
Bellefonte,PA,40.91339430000001,-77.7783348
Philadelphia,PA,39.9525839,-75.1652215
Morrisville,PA,40.2086471,-74.77461819999999
Shoemakersville,PA,40.5009269,-75.9699332
Blossburg,PA,41.67951860000001,-77.0638567
Fallon,NV,39.4748693,-118.7770407
Montezuma,NY,43.010065,-76.7032833
Reno,NV,39.529919,-119.8142691
Castle Creek,NY,42.2275753,-75.91825299999999
Houston,MS,33.8984461,-88.99922670000001
Hazleton,PA,40.9584181,-75.97464719999999
Dayton,TN,35.4939587,-85.01245349999999
Altoona,PA,40.5186809,-78.3947359
Tazewell,TN,36.45425,-83.569352
Spartanburg,SC,34.9515959,-81.9327167
Hamshire,TX,29.8598847,-94.3092707
Canadian,TX,35.91282,-100.3820772
Derby,VT,44.9544448,-72.1303638
Hooks,TX,33.4662328,-94.2885306
Weslaco,TX,26.1595194,-97.9908366
Alvarado,TX,32.4065312,-97.2116782
Leakey,TX,29.7288351,-99.761448
Fredericktown,MO,37.55977540000001,-90.2940069
Tularosa,NM,33.073973,-106.0186025
Marlin,TX,31.3062874,-96.8980439
New Hampton,IA,43.0592724,-92.317864
Harrison,AR,36.2297712,-93.107405
Andalusia,AL,31.3085039,-86.48329129999999
Lancaster,ON,40.0378755,-76.3055144
Monroe,GA,33.7948364,-83.713229
Galesburg,IL,40.94781580000001,-90.3712395
Medford,WI,45.1385798,-90.3401404
Luverne,MN,43.6555249,-96.2025289
Johnson Creek,WI,43.076113,-88.7742707
Evergreen,NC,34.4081955,-78.90102159999999
Liberty Hill,TX,30.6649119,-97.9225161
Hastings,MN,44.7443293,-92.8513706
Moore,TX,29.0552433,-99.0103089
Marion,TX,29.5709655,-98.1420491
George,WA,47.0790224,-119.8558822
Elkins,WV,38.92593970000001,-79.8467349
Mc Donald,TN,35.1134073,-84.9827262
Merrillville,IN,41.4828144,-87.33281389999999
Comfort,TX,29.967715,-98.9050337
Joaquin,TX,31.9665156,-94.0562968
Elizabeth City,NC,36.2946008,-76.2510461
